["france", 8351]
["besson", 143]
["g\u00e9n\u00e9ral", 142]
["valeur", 142]
["randan", 142]
["d\u2019autres", 142]
["bnp", 142]
["borloo", 142]
["li\u00e8ge", 142]
["vienne", 142]
["carte", 141]
["remettre", 141]
["milieu", 141]
["r\u00e9volution", 141]
["dissident", 141]
["fan", 141]
["perd", 141]
["longue", 141]
["julien", 141]
["justes", 141]
["abusifs", 140]
["blocage", 140]
["l\u00e9gitime", 140]
["oublie", 140]
["prise", 140]
["mansour", 140]
["intelligence", 140]
["elkrief", 140]
["corruption", 140]
["bouteille", 140]
["sp\u00e9cial", 139]
["popularit\u00e9", 139]
["spa", 139]
["wrist", 139]
["succ\u00e8s", 139]
["orchestra", 139]
["outre", 139]
["traite", 139]
["plac\u00e9e", 138]
["but", 138]
["mouvement", 138]
["d\u00e9faut", 138]
["posez", 138]
["mnouchkine", 138]
["int\u00e9r\u00eat", 138]
["royaume", 138]
["revenir", 138]
["avancer", 138]
["agir", 138]
["bois", 138]
["opposition", 138]
["minute", 137]
["retraites", 137]
["cohen", 137]
["poser", 137]
["humanistes", 137]
["international", 137]
["investissement", 137]
["mutuelles", 137]
["sorti", 137]
["wallonie", 137]
["ainsi", 136]
["mdrr", 136]
["l\u2019assembl\u00e9e", 136]
["pareil", 136]
["triple", 136]
["d\u00e9claration", 136]
["ferme", 136]
["socialisme", 136]
["cour", 136]
["ordinaire", 136]
["commentateurs", 136]
["course", 136]
["secr\u00e9taire", 136]
["prestation", 135]
["roc", 135]
["auvergne", 135]
["vrais", 135]
["egrave", 135]
["hollan", 135]
["gratuit", 135]
["britannique", 135]
["kjzkwr", 135]
["carri\u00e8re", 135]
["compter", 135]
["videos", 135]
["d\u00e9ception", 135]
["ipad", 135]
["monaco", 134]
["audience", 134]
["design", 134]
["business", 134]
["le\u00e7ons", 134]
["michael", 134]
["\u00e9toiles", 134]
["\u00e9conomiques", 134]
["roudy", 134]
["\u00e9motion", 134]
["commentaires", 134]
["originale", 134]
["free", 134]
["acte", 133]
["regrette", 133]
["oubliez", 133]
["relance", 133]
["qu\u2019il", 133]
["vendre", 133]
["d\u00e9cisions", 133]
["liste", 133]
["attaques", 133]
["pavillon", 133]
["alpes", 133]
["unit\u00e9", 133]
["tourn\u00e9", 133]
["actualit\u00e9s", 132]
["libert\u00e9", 132]
["commun", 132]
["arr\u00eater", 132]
["dakar", 132]
["yvette", 132]
["avoue", 132]
["palace", 132]
["entretien", 132]
["faim", 132]
["vir\u00e9", 132]
["harper", 132]
["parit\u00e9", 132]
["vends", 132]
["entend", 131]
["soutenu", 131]
["expose", 131]
["street", 131]
["vainqueur", 131]
["aider", 131]
["nike", 131]
["unique", 131]
["derni\u00e8res", 131]
["fermer", 131]
["largement", 131]
["d\u00e9range", 131]
["job", 130]
["r\u00e9int\u00e8gre", 130]
["eyeshadow", 130]
["mesure", 130]
["s\u00e9rieux", 130]
["avc", 130]
["tgv", 130]
["violence", 130]
["subvention", 130]
["auraient", 130]
["luxembourg", 130]
["demand\u00e9", 130]
["garante", 130]
["int\u00e9resse", 130]
["frites", 129]
["imp\u00f4ts", 129]
["election", 129]
["sanction", 129]
["refuse", 129]
["reprend", 129]
["chute", 129]
["ray", 129]
["d\u00e9couvrir", 129]
["repas", 129]
["c\u00e9r\u00e9monie", 129]
["team", 129]
["souvenir", 129]
["fasse", 129]
["d\u00eener", 128]
["cocus", 128]
["victime", 128]
["contr\u00f4ler", 128]
["immigration", 128]
["raffarin", 128]
["coucou", 128]
["gbagbo", 128]
["concernant", 128]
["mens", 127]
["eric", 127]
["vacances", 127]
["d\u00e9linquants", 127]
["your", 127]
["d\u00e9taille", 127]
["apocalypse", 127]
["amwwpd", 127]
["noble", 127]
["budget", 126]
["faudra", 126]
["deal", 126]
["convention", 126]
["d\u00e9finitivement", 126]
["bat", 126]
["nuits", 126]
["servir", 126]
["m\u00e9tro", 126]
["formidable", 126]
["mariton", 126]
["pain", 126]
["mus\u00e9e", 126]
["financiers", 126]
["planques", 126]
["that", 126]
["arc", 126]
["pirates", 126]
["achat", 125]
["parfois", 125]
["contraire", 125]
["parker", 125]
["afrique", 125]
["style", 125]
["raconte", 125]
["ralliement", 125]
["jeunesse", 125]
["uni", 125]
["enfield", 124]
["tony", 124]
["raisons", 124]
["mur", 124]
["people", 124]
["rat\u00e9", 124]
["convaincre", 124]
["think", 124]
["mener", 124]
["simplement", 124]
["pic", 124]
["d\u00e9veloppement", 124]
["d\u00e9cisif", 124]
["danger", 124]
["chicha", 124]
["l\u2019album", 124]
["album", 124]
["eau", 124]
["in\u00e9ligibilit\u00e9", 124]
["fallait", 124]
["commencer", 124]
["d\u00e9cid\u00e9", 124]
["g\u00e9raldine", 123]
["remercie", 123]
["pr\u00e9sent", 123]
["certain", 123]
["savez", 123]
["existe", 123]
["officialise", 123]
["small", 123]
["choisir", 123]
["landes", 123]
["solf\u00e9rino", 123]
["indign\u00e9s", 123]
["marocain", 123]
["devait", 123]
["cesse", 123]
["check", 123]
["priv\u00e9", 123]
["eme", 122]
["clfb", 122]
["cobra", 122]
["gars", 122]
["f\u00e9d\u00e9rations", 122]
["parlant", 122]
["holland", 122]
["ter", 122]
["haine", 122]
["ghana", 121]
["ouvrir", 121]
["mdrrr", 121]
["ydgwc", 121]
["hausse", 121]
["brigue", 121]
["constance", 121]
["bord", 121]
["enti\u00e8re", 121]
["fail", 121]
["archives", 121]
["morel", 121]
["centrale", 121]
["plane", 121]
["lorsque", 120]
["fnac", 120]
["yann", 120]
["george", 120]
["ouverture", 120]
["donnera", 120]
["habitude", 120]
["issue", 120]
["d\u00e9placement", 119]
["dixit", 119]
["bussereau", 119]
["cash", 119]
["pleurer", 119]
["trace", 119]
["debout", 119]
["warriors", 119]
["monte", 119]
["faudrait", 119]
["saturday", 119]
["chapeau", 119]
["primaireplus", 119]
["tel", 119]
["remise", 119]
["dirigeants", 119]
["oublier", 118]
["bref", 118]
["cerveau", 118]
["ahah", 118]
["can", 118]
["par\u2026", 118]
["m\u00e9diatique", 118]
["attendue", 118]
["ecoutez", 118]
["int\u00e9gralit\u00e9", 118]
["soyez", 118]
["lccm", 117]
["partage", 117]
["honn\u00eate", 117]
["act", 117]
["conne", 117]
["pr\u00e9sent\u00e9", 117]
["ma\u00eetrise", 117]
["marre", 117]
["francais", 117]
["copies", 117]
["couscous", 117]
["vision", 117]
["barrage", 117]
["justin", 117]
["laissez", 117]
["nul", 117]
["tete", 117]
["meetings", 117]
["efficace", 117]
["puritaine", 117]
["marianne", 117]
["\u00e9voque", 116]
["d\u00e9sormais", 116]
["africain", 116]
["fid\u00e8le", 116]
["crime", 116]
["concertation", 116]
["\u00e9lectorale", 116]
["mobilisation", 116]
["chine", 116]
["canteloup", 116]
["d\u00e9couvre", 116]
["invit\u00e9s", 115]
["fonds", 115]
["union", 115]
["escalier", 115]
["duflot", 115]
["pti", 115]
["cite", 115]
["only", 115]
["papier", 115]
["\u00e9cologie", 115]
["actions", 115]
["\u00e9cologistes", 115]
["classique", 115]
["taxer", 114]
["lutte", 114]
["pol", 114]
["ventre", 114]
["l\u2019ont", 114]
["tient", 114]
["danielle", 114]
["dedans", 114]
["offensive", 114]
["jolie", 114]
["mange", 114]
["economie", 114]
["tjrs", 114]
["irai", 114]
["edito", 114]
["remix", 114]
["aphatie", 114]
["koninklijk", 114]
["souverain", 113]
["like", 113]
["sroyal\u201d", 113]
["stop", 113]
["vivement", 113]
["salon", 113]
["cap", 113]
["tire", 113]
["march\u00e9s", 113]
["saison", 113]
["institut", 113]
["reprise", 113]
["agit", 113]
["arr\u00eat", 113]
["rfi", 113]
["yahoo", 112]
["exceptionnelle", 112]
["foutre", 112]
["middleton", 112]
["bienvenue", 112]
["contraception", 112]
["foire", 112]
["ridicule", 112]
["promo", 112]
["extraits", 112]
["modem", 112]
["espace", 112]
["argenteuil", 112]
["rabat", 112]
["claude", 112]
["directeur", 112]
["d\u00e9cid\u00e9ment", 112]
["queen", 112]
["coulisses", 111]
["fiterman", 111]
["oeuvre", 111]
["re\u00e7us", 111]
["disant", 111]
["\u201d\u201drt", 111]
["carton", 111]
["aise", 111]
["baby", 111]
["lounge", 111]
["proposer", 111]
["harmonie", 111]
["extr\u00eame", 111]
["dise", 111]
["s\u00e9gol\u00e8neroyal", 111]
["provence", 111]
["d\u00e9clare", 110]
["omg", 110]
["projets", 110]
["arts", 110]
["rencontr\u00e9", 110]
["president", 110]
["iphone", 110]
["voeux", 110]
["ipsos", 110]
["miss", 110]
["mascara", 110]
["mandat", 110]
["dvd", 110]
["harry", 110]
["port", 110]
["portes", 110]
["rentr\u00e9e", 110]
["antenne", 110]
["seconde", 110]
["tourcoing", 109]
["inde", 109]
["courageuse", 109]
["pr\u00eat", 109]
["huma", 109]
["terme", 109]
["salaires", 109]
["will", 109]
["allons", 109]
["ferait", 109]
["concr\u00e8te", 109]
["terra", 109]
["nomm\u00e9", 109]
["fonderie", 109]
["superbe", 109]
["tomb\u00e9e", 108]
["guy", 108]
["organis\u00e9", 108]
["type", 108]
["impossible", 108]
["viendra", 108]
["parlement", 108]
["muzik", 108]
["zapp\u00e9e", 108]
["caen", 108]
["qu\u00e9bec", 108]
["massive", 108]
["hamon", 108]
["responsable", 108]
["billet", 108]
["premiers", 108]
["francophonie", 107]
["court", 107]
["fatick", 107]
["personnalit\u00e9", 107]
["drapeaux", 107]
["d\u00e9rapage", 107]
["salaire", 107]
["lokomia", 107]
["cot\u00e9", 107]
["chacun", 107]
["nova", 107]
["lumi\u00e8re", 107]
["sujets", 107]
["ressemble", 107]
["m\u00e9moire", 107]
["rochelais", 107]
["brille", 106]
["cftc", 106]
["audrey", 106]
["\u00e9tats", 106]
["bras", 106]
["mains", 106]
["cadre", 106]
["vol", 106]
["visit", 106]
["enterr\u00e9e", 106]
["savent", 106]
["librairie", 106]
["retard", 106]
["cit\u00e9", 106]
["re\u00e7u", 106]
["jeux", 106]
["\u00e9voquait", 105]
["pr\u00e9sentation", 105]
["jan", 105]
["m\u00e8ne", 105]
["chaud", 105]
["noir", 105]
["soyons", 105]
["frapp\u00e9", 105]
["scandaleux", 105]
["profonde", 105]
["mensonge", 105]
["bad", 105]
["venu", 105]
["bizarre", 105]
["r\u00e9serv\u00e9e", 105]
["dirigeante", 105]
["epr", 105]
["royal\u201d", 105]
["expliquer", 105]
["obama", 105]
["sauvage", 105]
["d\u00e9put\u00e9s", 105]
["taper", 105]
["proximit\u00e9", 105]
["devraient", 104]
["s\u00e9gol\u00e8ne\u2026", 104]
["set", 104]
["her", 104]
["traductrice", 104]
["paul", 104]
["jai", 104]
["twittos", 104]
["messages", 104]
["permet", 104]
["joie", 104]
["nomme", 104]
["bond", 104]
["fiscalit\u00e9", 104]
["connait", 104]
["sanctionne", 103]
["apparemment", 103]
["indignation", 103]
["port\u00e9e", 103]
["votera", 103]
["red", 103]
["beach", 103]
["man", 103]
["retrait", 103]
["vouloir", 103]
["verrouill\u00e9es", 103]
["sommet", 103]
["noblesse", 103]
["seum", 103]
["sauce", 103]
["durant", 103]
["bons", 103]
["victoires", 103]
["flora", 103]
["pronostic", 103]
["dan", 103]
["s\u00e9ance", 102]
["qu\u2019on", 102]
["auto", 102]
["wtf", 102]
["s\u00e8vres", 102]
["eurofrancetv", 102]
["yes", 102]
["halle", 102]
["lady", 102]
["soro", 102]
["esprit", 102]
["sandwich", 102]
["corps", 101]
["meuf", 101]
["machine", 101]
["garder", 101]
["slate", 101]
["l\u00e8che", 101]
["exister", 101]
["espagne", 101]
["six", 101]
["pr\u00eate", 101]
["bal", 101]
["cocktail", 101]
["chet\u00e9", 101]
["m\u00e9dia", 101]
["compl\u00e8tement", 101]
["exactement", 101]
["our", 101]
["tr\u00f4ne", 101]
["sms", 101]
["bourgi", 101]
["macdo", 101]
["fiscal", 101]
["belfort", 101]
["internationale", 101]
["finale", 100]
["certaines", 100]
["\u00e9pisode", 100]
["pink", 100]
["scandale", 100]
["parmi", 100]
["attendant", 100]
["favorable", 100]
["engag\u00e9e", 100]
["assister", 100]
["base", 100]
["d\u00e9chu", 100]
["duhamel", 100]
["coups", 100]
["tea", 100]
["n\u2019est", 100]
["old", 100]
["p\u00e9rip\u00e9tie", 100]
["tenue", 100]
["foot", 99]
["analyse", 99]
["have", 99]
["courant", 99]
["karachi", 99]
["rejoignez", 99]
["chabot", 99]
["frite", 99]
["re\u00e7oit", 99]
["taxe", 99]
["maman", 99]
["limoges", 99]
["poison", 99]
["proches", 99]
["s\u00e9jour", 99]
["n\u2019y", 99]
["tourner", 99]
["loyale", 98]
["future", 98]
["auront", 98]
["anglais", 98]
["joyeux", 98]
["int\u00e9ressant", 98]
["cest", 98]
["taxation", 98]
["joli", 98]
["votants", 98]
["d\u00e9ment", 98]
["ensuite", 97]
["cin\u00e9ma", 97]
["recherche", 97]
["barack", 97]
["r\u00e9seau", 97]
["promesses", 97]
["gland", 97]
["instants", 97]
["attendu", 97]
["\u00e9tant", 97]
["europ\u00e9en", 97]
["votent", 97]
["commentaire", 97]
["alstom", 97]
["suisses", 97]
["f\u00e9licitations", 97]
["chronique", 97]
["cr\u00e9dibilit\u00e9", 97]
["g\u00e9n\u00e9rale", 97]
["paribas", 97]
["boulot", 97]
["moyens", 97]
["weyergans", 97]
["d\u00e9fends", 97]
["premiere", 97]
["touche", 96]
["faisons", 96]
["paroles", 96]
["www", 96]
["orange", 96]
["nadine", 96]
["dynamique", 96]
["val", 96]
["\u00eele", 96]
["jou\u00e9", 96]
["entrepreneurs", 96]
["press\u00e9", 96]
["membres", 96]
["republique", 96]
["noirs", 96]
["dignes", 96]
["convaincante", 96]
["day", 96]
["secte", 95]
["first", 95]
["solitude", 95]
["cha\u00eene", 95]
["geek", 95]
["reprises", 95]
["thursday", 95]
["pill\u00e9es", 95]
["foi", 95]
["kbdidds", 95]
["m\u00e9pris", 95]
["good", 95]
["l\u2019avenir", 94]
["recadre", 94]
["contente", 94]
["contact", 94]
["kim", 94]
["mar", 94]
["max", 94]
["hidalgo", 94]
["nowplaying", 94]
["serais", 94]
["battu", 94]
["alain", 94]
["contr\u00f4le", 94]
["densit\u00e9", 94]
["elizabeth", 94]
["d\u2019avenir", 94]
["armes", 94]
["terrasse", 94]
["wat", 94]
["oak", 94]
["du\u00e9kou\u00e9", 94]
["capable", 93]
["himma", 93]
["\u00e9voquer", 93]
["chirac", 93]
["v\u00e9cu", 93]
["she", 93]
["reconstruire", 93]
["humanite", 93]
["tarif", 93]
["essentielle", 93]
["arguments", 93]
["r\u00e9gime", 93]
["cactus", 93]
["indispensable", 93]
["faisant", 93]
["pass", 93]
["invitation", 93]
["canin", 93]
["logique", 93]
["notamment", 93]
["agace", 93]
["chers", 93]
["python", 93]
["lancement", 93]
["absente", 93]
["semaines", 93]
["oratoire", 93]
["guignols", 93]
["rendrai", 93]
["cabaret", 93]
["grincheux", 92]
["night", 92]
["tourn\u00e9e", 92]
["caca", 92]
["m\u00e9tiss\u00e9e", 92]
["drapeau", 92]
["construire", 92]
["sortant", 92]
["cuisine", 92]
["issil", 92]
["leopards", 92]
["reviens", 92]
["battez", 92]
["domicile", 92]
["exemplaire", 92]
["arr\u00eat\u00e9", 91]
["yeah", 91]
["lequel", 91]
["boire", 91]
["piti\u00e9", 91]
["d\u00e9sol\u00e9", 91]
["banane", 91]
["snobe", 91]
["employ\u00e9s", 91]
["tenu", 91]
["d\u00e9cevant", 91]
["fronti\u00e8re", 91]
["yves", 91]
["mignard", 91]
["commis", 91]
["revendique", 91]
["objectif", 91]
["fdg", 91]
["content", 91]
["d\u00e9batps", 90]
["scott", 90]
["obtient", 90]
["certaine", 90]
["proc\u00e8s", 90]
["boisson", 90]
["over", 90]
["not", 90]
["aubr", 90]
["twittoscope", 90]
["pardon", 90]
["letchimy", 90]
["officiellement", 90]
["troisi\u00e8me", 90]
["concubine", 90]
["volontaire", 90]
["travailler", 90]
["pensent", 90]
["moqu\u00e9e", 90]
["arlette", 89]
["test", 89]
["signal", 89]
["faits", 89]
["magique", 89]
["volume", 89]
["maurice", 89]
["legis", 89]
["parisiens", 89]
["may", 89]
["fashion", 89]
["dans\u2026", 89]
["\u00e9carter", 89]
["dial", 89]
["stade", 89]
["repart", 89]
["enqu\u00eate", 89]
["plusbellelagauche", 89]
["souffle", 89]
["parfaitement", 89]
["proteste", 89]
["\u00e9nerve", 89]
["cran", 89]
["opposants", 89]
["arme", 89]
["parlait", 88]
["rafale", 88]
["reproche", 88]
["belge", 88]
["souffrent", 88]
["sauver", 88]
["tentative", 88]
["nov", 88]
["rappeler", 88]
["reprendre", 88]
["school", 88]
["prochains", 88]
["maires", 88]
["coh\u00e9rence", 88]
["fautes", 88]
["total", 88]
["insultait", 88]
["rupture", 88]
["v\u00e9ritable", 87]
["l\u2019indispensable", 87]
["maintien", 87]
["lendemain", 87]
["appeler", 87]
["partenaire", 87]
["rigole", 87]
["tjs", 87]
["taire", 87]
["pop", 87]
["verre", 87]
["online", 87]
["pull", 87]
["participation", 87]
["tome", 87]
["carla", 87]
["extrait", 87]
["s\u00e9gol\u00e8niste", 87]
["locaux", 87]
["quitte", 87]
["coin", 87]
["vend", 87]
["contrairement", 87]
["remporte", 87]
["scrutin", 87]
["\u00e9galement", 87]
["pari", 87]
["limite", 86]
["souviens", 86]
["commente", 86]
["retirer", 86]
["gagnante", 86]
["lejdd", 86]
["certes", 86]
["mondiale", 86]
["pouff\u00e9", 86]
["college", 86]
["pr\u00e9venir", 86]
["conna\u00eet", 86]
["barth\u00e8s", 86]
["th\u00e9orie", 86]
["full", 86]
["gfk", 86]
["combattre", 86]
["lever", 86]
["dois", 86]
["baths", 86]
["du\u2026", 86]
["nimes", 86]
["insultants", 86]
["redonner", 86]
["poursuivis", 86]
["traitement", 86]
["boy", 85]
["nice", 85]
["renommer", 85]
["perdante", 85]
["dunkerque", 85]
["voler", 85]
["fiche", 85]
["riddim", 85]
["envoyer", 85]
["r\u00e9actions", 85]
["exposition", 85]
["disparu", 85]
["arriv\u00e9", 85]
["lepoint", 85]
["dure", 85]
["emporter", 85]
["sp\u00e9culer", 85]
["mutation", 85]
["others", 85]
["jet", 85]
["copie", 85]
["attendent", 85]
["jordan", 85]
["bouche", 85]
["enorme", 85]
["carr\u00e9", 85]
["ajout\u00e9", 85]
["barre", 85]
["pains", 85]
["gu\u00e9rini", 85]
["gagnant", 85]
["elus", 85]
["accuse", 85]
["agressivit\u00e9", 85]
["donnant", 85]
["voyait", 85]
["mix", 85]
["impos\u00e9e", 84]
["silence", 84]
["wear", 84]
["ao\u00fbt", 84]
["activit\u00e9", 84]
["bbank", 84]
["yacht", 84]
["bouclier", 84]
["note", 84]
["open", 84]
["collection", 84]
["donnaient", 84]
["dimension", 84]
["telle", 84]
["aujourd\u2019hui", 84]
["venus", 84]
["pr\u00e9", 84]
["r\u00e9ussir", 84]
["poulet", 84]
["milan", 84]
["dos", 84]
["imp\u00f4t", 83]
["dirty", 83]
["opinion", 83]
["ouvert", 83]
["interventions", 83]
["riposte", 83]
["affiche", 83]
["attendre", 83]
["bleue", 83]
["hait", 83]
["ment", 83]
["l\u00e9gislative", 83]
["toucher", 83]
["lgv", 83]
["iront", 83]
["vomit", 83]
["monter", 83]
["fromage", 83]
["fonderies", 83]
["duel", 83]
["coh\u00e9rente", 83]
["parlent", 83]
["apr", 83]
["jalousie", 83]
["pouvaient", 83]
["bertinotti", 83]
["enfant", 83]
["mobilisez", 83]
["scooter", 83]
["particulier", 83]
["marrant", 83]
["demi", 83]
["d\u00e9termination", 83]
["princess", 83]
["pap", 83]
["charisme", 83]
["\u00e9change", 82]
["ira", 82]
["serge", 82]
["ambition", 82]
["dehors", 82]
["sep", 82]
["morandini", 82]
["gorce", 82]
["vulgaires", 82]
["grecque", 82]
["parlez", 82]
["rejoint", 82]
["bambou", 82]
["financier", 82]
["habitants", 82]
["agadir", 82]
["tomber", 82]
["montrer", 82]
["cons", 82]
["r\u00e9industrialisation", 82]
["subi", 82]
["tutelle", 82]
["actuel", 82]
["bought", 82]
["lavictoire", 82]
["publiques", 82]
["diffusion", 82]
["retrouvailles", 82]
["hgvx", 82]
["luc", 82]
["jardin", 82]
["expositions", 82]
["sauvegarder", 82]
["ivoiriens", 81]
["parfait", 81]
["s\u00e9rie", 81]
["complexe", 81]
["ete", 81]
["hey", 81]
["r\u00e9pondu", 81]
["cac", 81]
["yvelines", 81]
["sarkadhafi", 81]
["ali", 81]
["avion", 81]
["tracer", 81]
["fiert\u00e9", 81]
["fi\u00e8re", 81]
["et\u2026", 81]
["assistera", 81]
["gouverner", 81]
["vues", 81]
["dreuz", 81]
["source", 81]
["episode", 81]
["joinville", 81]
["del", 81]
["hammamet", 81]
["bande", 81]
["trierv\u00e9n\u00e8re", 81]
["fer", 81]
["tendance", 81]
["ifop", 81]
["intentions", 81]
["sachezle", 81]
["presidente", 81]
["regard", 81]
["respecter", 80]
["duret\u00e9", 80]
["d\u00e9fi", 80]
["viennent", 80]
["posent", 80]
["l\u2019ordre", 80]
["life", 80]
["r\u00e9duction", 80]
["t\u00f4t", 80]
["luck", 80]
["jus", 80]
["enthousiasme", 80]
["park", 80]
["wedding", 80]
["chambre", 80]
["martin", 80]
["marines", 80]
["his", 80]
["d\u2019une", 80]
["mang\u00e9", 80]
["engager", 80]
["peser", 80]
["huit", 80]
["martinique", 80]
["actuellement", 80]
["filles", 80]
["teaux", 80]
["perspective", 80]
["today", 80]
["foutent", 80]
["cadeaux", 80]
["lejaby", 80]
["sorte", 80]
["tut\u00e9laire", 80]
["compatriotes", 80]
["laboratoire", 80]
["tenir", 79]
["lettres", 79]
["machines", 79]
["portrait", 79]
["\u00e9colo", 79]
["football", 79]
["aiment", 79]
["bxl", 79]
["ice", 79]
["back", 79]
["rang", 79]
["cacophonies", 79]
["majest\u00e9", 79]
["marins", 79]
["chien", 79]
["f\u00e9ministe", 79]
["elisa", 79]
["cumulards", 79]
["pri", 79]
["feb", 79]
["croyais", 79]
["r\u00e9volter", 79]
["imposer", 79]
["rousseau", 79]
["hahaha", 78]
["voulais", 78]
["revenus", 78]
["efficacit\u00e9", 78]
["essai", 78]
["agriculture", 78]
["alsace", 78]
["r\u00e9serve", 78]
["fralibs", 78]
["redonne", 78]
["surveill\u00e9s", 78]
["gestion", 78]
["lorsqu", 78]
["madrid", 78]
["divergence", 78]
["bisous", 78]
["eur", 78]
["pianos", 78]
["faible", 78]
["d\u00e9j", 78]
["d\u00e9sarroi", 78]
["quitter", 78]
["s\u00e9gol\u00e9nistes", 78]
["primaireftv", 78]
["prof", 78]
["imaginez", 77]
["daniel", 77]
["combattante", 77]
["story", 77]
["edition", 77]
["injustice", 77]
["inclusive", 77]
["dodo", 77]
["attitude", 77]
["intox", 77]
["g\u00e9nial", 77]
["\u00e9cart", 77]
["ose", 77]
["rater", 77]
["d\u00e9cide", 77]
["entour\u00e9e", 77]
["bourg", 77]
["grains", 77]
["rajoute", 77]
